system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_22,0.0202475,0.010539999999999994,0.006085000000000007,0.006277499999999991,0.005479999999999985,0.0030050000000000077,openWater,47.16587380621775,-90.5002595091488,"{""type"":""Point"",""coordinates"":[-90.5002595091488,47.16587380621775]}"
1_1_1_1_1_1_1_23,0.014197500000000002,0.011117500000000002,0.00190499999999999,0.0033350000000000046,0.0012725000000000097,0.007404999999999995,openWater,47.17240909855827,-90.84495555407068,"{""type"":""Point"",""coordinates"":[-90.84495555407068,47.17240909855827]}"
1_1_1_1_1_1_1_24,0.022584999999999994,0.010237499999999983,0.010182499999999983,0.0061400000000000066,0.002097500000000002,0.002977499999999994,openWater,47.212535540960225,-90.38046115324772,"{""type"":""Point"",""coordinates"":[-90.38046115324774,47.21253554096023]}"
1_1_1_1_1_1_1_25,0.020082500000000003,0.015847499999999987,0.006030000000000008,0.0062500000000000056,0.0021525000000000016,0.0030050000000000077,openWater,47.137855016453244,-90.35642856047428,"{""type"":""Point"",""coordinates"":[-90.35642856047428,47.137855016453244]}"
1_1_1_1_1_1_1_26,0.01999999999999999,0.015847499999999987,0.006085000000000007,0.006277499999999991,0.005479999999999985,0.002977499999999994,openWater,47.08925635076448,-90.20742648527897,"{""type"":""Point"",""coordinates"":[-90.20742648527897,47.08925635076448]}"
1_1_1_1_1_1_1_27,0.017579999999999985,0.010567500000000007,0.006112499999999993,0.006332499999999991,0.0021525000000000016,0.0030050000000000077,openWater,47.19107564703517,-90.24862521574772,"{""type"":""Point"",""coordinates"":[-90.24862521574772,47.19107564703518]}"
1_1_1_1_1_1_1_28,0.025747500000000006,0.016094999999999998,0.010512500000000008,0.00638749999999999,-0.0012024999999999952,0.0030050000000000077,openWater,47.21813234657485,-90.19026034758366,"{""type"":""Point"",""coordinates"":[-90.19026034758366,47.21813234657485]}"
1_1_1_1_1_1_1_29,0.01477500000000001,0.01593,0.006112499999999993,0.006305000000000005,0.0055074999999999985,0.002977499999999994,openWater,47.12103742377028,-90.25617831633366,"{""type"":""Point"",""coordinates"":[-90.25617831633366,47.12103742377028]}"
1_1_1_1_1_1_1_30,0.0174975,0.01593,0.010402500000000009,0.006305000000000005,-0.0012300000000000089,-0.006592500000000001,openWater,47.10561662567365,-90.42028659270085,"{""type"":""Point"",""coordinates"":[-90.42028659270085,47.10561662567365]}"
1_1_1_1_1_1_1_31,0.014527499999999999,0.015792499999999987,0.0060574999999999934,0.006277499999999991,0.005479999999999985,-0.0018075000000000174,openWater,47.04950332618931,-90.14356845305241,"{""type"":""Point"",""coordinates"":[-90.14356845305241,47.04950332618931]}"
1_1_1_1_1_1_1_32,0.020274999999999987,0.01604,0.006167499999999992,0.0014375000000000082,-0.0011750000000000094,-0.006592500000000001,openWater,47.16680618349672,-90.17721408293522,"{""type"":""Point"",""coordinates"":[-90.17721408293522,47.166806183496725]}"
1_1_1_1_1_1_2_0,0.06732749999999998,0.10703750000000001,0.1197975,0.07670500000000002,0.03798499999999999,0.0265725,lightNearShoreSediment,46.69383442124578,-91.8002108345634,"{""type"":""Point"",""coordinates"":[-91.8002108345634,46.69383442124578]}"
1_1_1_1_1_1_2_1,0.06416499999999997,0.10701,0.12458249999999998,0.07667750000000001,0.0415325,0.03163250000000001,lightNearShoreSediment,46.69819069826858,-91.78244388204875,"{""type"":""Point"",""coordinates"":[-91.78244388204875,46.69819069826858]}"
1_1_1_1_1_1_2_2,0.06941750000000002,0.1139675,0.1202375,0.0719475,0.031082499999999985,0.026654999999999984,lightNearShoreSediment,46.70784389760489,-91.75652301412883,"{""type"":""Point"",""coordinates"":[-91.75652301412883,46.707843897604896]}"
1_1_1_1_1_1_2_3,0.07509625,0.108715,0.1252425,0.0720575,0.03463000000000001,0.02661374999999999,lightNearShoreSediment,46.712964101442786,-91.73695361715617,"{""type"":""Point"",""coordinates"":[-91.73695361715617,46.712964101442786]}"
1_1_1_1_1_1_2_4,0.07484874999999999,0.11513625,0.1346475,0.08832374999999998,0.045217499999999994,0.03164625,lightNearShoreSediment,46.73712091600204,-91.64076701385702,"{""type"":""Point"",""coordinates"":[-91.64076701385702,46.73712091600204]}"
1_1_1_1_1_1_2_5,0.07146624999999998,0.10316,0.09277875,0.06173124999999999,0.03643125,0.03159125,lightNearShoreSediment,46.75667472434967,-91.56122690983159,"{""type"":""Point"",""coordinates"":[-91.56122690983159,46.756674724349665]}"
1_1_1_1_1_1_2_6,0.067465,0.10265125,0.10639125000000002,0.06655749999999999,0.03808125,0.0340525,lightNearShoreSediment,46.76990365012855,-91.46689898319585,"{""type"":""Point"",""coordinates"":[-91.46689898319585,46.769903650128555]}"
1_1_1_1_1_1_2_7,0.07763999999999999,0.10931999999999997,0.134565,0.1868975,0.15224749999999998,0.10068500000000002,lightNearShoreSediment,46.84406297150951,-91.17291623208799,"{""type"":""Point"",""coordinates"":[-91.17291623208799,46.8440629715095]}"
1_1_1_1_1_1_2_8,0.062487499999999974,0.09867749999999997,0.11652499999999999,0.12956,0.10701,0.0953775,lightNearShoreSediment,46.87880070417417,-91.06517001027028,"{""type"":""Point"",""coordinates"":[-91.06517001027028,46.87880070417416]}"
1_1_1_1_1_1_2_9,0.07842374999999999,0.13078375,0.16062125000000002,0.11344500000000002,0.0413125,0.03628000000000001,lightNearShoreSediment,46.63796942167014,-90.76878391847175,"{""type"":""Point"",""coordinates"":[-90.76878391847175,46.637969421670135]}"
1_1_1_1_1_1_2_10,0.0842675,0.13078375,0.15147750000000001,0.102995,0.044763750000000005,0.03628000000000001,lightNearShoreSediment,46.63596570153207,-90.77359043702644,"{""type"":""Point"",""coordinates"":[-90.77359043702644,46.63596570153208]}"
1_1_1_1_1_1_2_11,0.08125625,0.12495375,0.1377,0.08199875000000001,0.04821500000000001,0.031343750000000004,lightNearShoreSediment,46.631486529406146,-90.78045689210457,"{""type"":""Point"",""coordinates"":[-90.78045689210457,46.631486529406146]}"
1_1_1_1_1_1_2_12,0.07962,0.10666624999999999,0.1142975,0.1766675,0.09684875000000001,0.06602125,lightNearShoreSediment,46.60007818437009,-90.9496661872036,"{""type"":""Point"",""coordinates"":[-90.9496661872036,46.60007818437009]}"
1_1_1_1_1_1_2_13,0.08256250000000001,0.10072624999999999,0.11895875,0.1766675,0.1142425,0.075935,lightNearShoreSediment,46.5996653710345,-90.94863621894189,"{""type"":""Point"",""coordinates"":[-90.94863621894189,46.5996653710345]}"
1_1_1_1_1_1_2_14,0.07395499999999999,0.09909000000000001,0.10395749999999998,0.210465,0.18194749999999998,0.10654249999999998,lightNearShoreSediment,46.5898158917179,-90.94391553107567,"{""type"":""Point"",""coordinates"":[-90.94391553107567,46.5898158917179]}"
1_1_1_1_1_1_2_15,0.08008749999999998,0.10516750000000002,0.108715,0.12983499999999998,0.072855,0.05140499999999998,lightNearShoreSediment,46.59034674761884,-90.94245640937157,"{""type"":""Point"",""coordinates"":[-90.94245640937159,46.59034674761884]}"
1_1_1_1_1_1_2_16,0.061415,0.08646749999999997,0.09320499999999998,0.08787,0.05179,0.05096499999999998,lightNearShoreSediment,46.784739167199646,-90.856549266812,"{""type"":""Point"",""coordinates"":[-90.856549266812,46.784739167199646]}"
1_1_1_1_1_1_2_17,0.04705999999999999,0.0806925,0.09320499999999998,0.08787,0.05179,0.03141250000000001,lightNearShoreSediment,46.78415144586768,-90.85792255782762,"{""type"":""Point"",""coordinates"":[-90.85792255782762,46.78415144586768]}"
1_1_1_1_1_1_2_18,0.0474725,0.07687,0.0719475,0.022144999999999998,0.011062500000000003,0.007184999999999997,lightNearShoreSediment,46.935576961321075,-90.93988429552576,"{""type"":""Point"",""coordinates"":[-90.93988429552576,46.935576961321075]}"
